Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
0.0,0.0,15.0,0.0,1.4044245481491089,0.00035976016079075634,1.0,1.004349946975708,1.004349946975708,1.004349946975708,0.003371026599779725,0.0,0.9858400225639343,4000.0,-0.0028040644247084856,-0.0028040644247084856,5.10215762972166e-08,0.004473660606890917,0.004473660606890917,0.7441409826278687,0.0071803671307861805,0.0071803671307861805,-0.24762170016765594,515.8780517578125,515.583251953125,0.2945699691772461,515.8778686523438,7.753773212432861,1.185741662979126,0.49057960510253906,0.2652932405471802,0.01422491017729044,0.646456778049469,3.0,0.018945947289466858,0.014112228527665138,-147.85711669921875,0.01422491017729044,-8.729248656891286e-05,6.761371332686394e-05,0.8433540463447571,0.0,3.0
0.0,0.0,15.0,1.0,1.4103351831436157,0.00019924335356336087,1.0,1.002846121788025,1.002846121788025,1.002846121788025,0.0022763502784073353,0.0,0.9922507405281067,8000.0,0.0021875002421438694,0.004991564666852355,-2.5272369086337676e-08,0.007334323134273291,0.002860662527382374,-1.9033221006393433,0.015767961740493774,0.008587594609707594,2.6395680904388428,904.417724609375,388.36029052734375,0.16420817375183105,388.5245056152344,10.295360565185547,0.9854543805122375,0.3508557081222534,0.27458223700523376,0.0205947607755661,0.8692246079444885,5.0,0.007430391386151314,0.017641568556427956,-604.083984375,0.0205947607755661,-0.00022110060672275722,1.654343941481784e-05,1.0147603750228882,0.0,3.0
0.0,0.0,15.0,2.0,1.4147753715515137,0.0002535648236516863,1.0,1.0018774271011353,1.0018774271011353,1.0018774271011353,0.0009982496267184615,0.0,0.9962611794471741,12000.0,-0.007920391857624054,-0.010107892099767923,1.8835068615885575e-08,0.0020679798908531666,-0.005266343243420124,-0.7367037534713745,0.002768374979496002,-0.012999586760997772,0.7940835952758789,1251.0987548828125,346.5317077636719,0.13829398155212402,346.6700134277344,11.538350105285645,1.7265065908432007,0.31316545605659485,0.08911865949630737,0.006709541659802198,0.5535483956336975,6.0,0.001915939268656075,0.006699694786220789,-5640.7197265625,0.006709541659802198,-4.17811497754883e-06,1.7628170780881192e-06,0.579204261302948,0.0,3.0
0.0,0.0,15.0,3.0,1.4005883932113647,0.00020530697656795382,1.0,1.003296971321106,1.003296971321106,1.003296971321106,0.0018933298997581005,0.0,0.9833554029464722,16000.0,-0.003543220227584243,0.004377171630039811,-5.4836274188119205e-08,0.000897800549864769,-0.0011701793409883976,0.3997165262699127,0.004273302387446165,0.0015049274079501629,-1.1377753019332886,1597.6568603515625,346.43060302734375,0.11641597747802734,346.5470275878906,11.542445182800293,1.4191503524780273,0.5190560817718506,0.2524595558643341,0.009930537082254887,0.5714864730834961,3.0,0.005662527401000261,0.009908290579915047,-2000.650390625,0.009930537082254887,1.0544987162575126e-05,4.988324690202717e-06,0.7046469449996948,0.0,3.0
0.0,0.0,15.0,4.0,1.4047443866729736,0.00031290276092477143,1.0,1.0182130336761475,1.0182130336761475,1.0182130336761475,0.01514643058180809,0.0,0.9874439835548401,20000.0,-0.008343049325048923,-0.004799829097464681,4.804134334790433e-08,0.0011882869293913245,0.00029048637952655554,0.9356009364128113,0.005831599235534668,0.0015582968480885029,-1.5937414169311523,1942.9774169921875,345.1160583496094,0.19396090507507324,345.3100280761719,11.583792686462402,1.3226886987686157,0.40821006894111633,0.13905921578407288,0.011431792750954628,0.7534701228141785,5.0,0.0023391377180814743,0.011174413375556469,-3732.302490234375,0.011431792750954628,-2.626013520057313e-05,2.669296918611508e-06,0.7560358047485352,0.0,3.0
0.0,0.0,15.0,5.0,1.389674186706543,0.00025002725305967033,1.0,0.9932436943054199,0.9932436943054199,0.9932436943054199,0.005624851211905479,0.0,0.9721600413322449,24000.0,0.0002999771968461573,0.00864302652189508,7.03334777085729e-08,0.001233719871379435,4.543294198811054e-05,0.955407977104187,0.003757268888875842,-0.002074330346658826,-1.2475451231002808,2287.029296875,343.841552734375,0.1987450122833252,344.0403137207031,11.626544952392578,1.540462851524353,0.31678199768066406,0.3723145127296448,0.008428048342466354,0.6275659203529358,6.0,0.004312671720981598,0.0047742691822350025,-2748.833251953125,0.008428048342466354,-0.00011529098264873028,3.6278804600442527e-06,0.6491555571556091,0.0,3.0
0.0,0.0,15.0,6.0,1.4126964807510376,0.00025313024525530636,1.0,0.9969834685325623,0.9969834685325623,0.9969834685325623,0.002729276195168495,0.0,0.9946208000183105,28000.0,-0.004776257090270519,-0.005076234287116677,-2.956390332542469e-08,0.0007072640000842512,-0.0005264558712951839,0.6799206733703613,0.0010478963376954198,-0.0027093725511804223,-0.6249947547912598,2635.025634765625,347.6950378417969,0.288707971572876,347.9837646484375,11.494789123535156,1.2117611169815063,0.3938979506492615,0.2237095981836319,0.013620580546557903,0.6348872780799866,4.0,0.0020407759584486485,0.013483908958733082,-20331.3359375,0.013620580546557903,-8.1989164755214e-06,4.818510888071614e-07,0.8252451419830322,0.0,3.0
0.0,0.0,15.0,7.0,1.4021228551864624,0.0002569357748143375,1.0,0.9951292872428894,0.9951292872428894,0.9951292872428894,0.0029326556250452995,0.0,0.9839324355125427,32000.0,-0.0086995093151927,-0.00392325222492218,2.717971803178898e-08,0.0002895676589105278,-0.00041769634117372334,0.29462993144989014,0.0003422592708375305,-0.0007056370668578893,-0.029900817200541496,2977.927978515625,342.70989990234375,0.18310189247131348,342.89300537109375,11.665446281433105,1.2347697019577026,0.45886191725730896,0.08959711343050003,0.013117700815200806,0.7258151173591614,4.0,0.001385288778692484,0.013002798892557621,-15865.75,0.013117700815200806,8.510083716828376e-06,6.202877216310299e-07,0.8098676204681396,0.0,3.0
0.0,0.0,15.0,8.0,1.4066349267959595,0.0002717546885833144,1.0,1.0043766498565674,1.0043766498565674,1.0043766498565674,0.002898499136790633,0.0,0.9885522723197937,36000.0,-0.010168636217713356,-0.0014691269025206566,1.2278556837941323e-08,0.0003672623715829104,7.769471267238259e-05,-0.07524082809686661,0.0006968055386096239,0.0003545462677720934,0.40152403712272644,3324.065673828125,345.97979736328125,0.14598584175109863,346.1258239746094,11.55649185180664,1.4385859966278076,0.3575434684753418,0.15955936908721924,0.00966402143239975,0.6067826747894287,5.0,0.006499914452433586,0.009663986973464489,-4491.15478515625,0.00966402143239975,-2.7571354621613864e-07,2.2165891095937695e-06,0.695127010345459,0.0,3.0
0.0,0.0,15.0,9.0,1.3918049335479736,0.00023290979152079672,1.0,1.0014655590057373,1.0014655590057373,1.0014655590057373,0.0006612911238335073,0.0,0.9753404855728149,40000.0,-0.003426971146836877,0.006741665070876479,-6.1988831845383174e-09,0.0005415860214270651,0.00017432364984415472,-0.3493271470069885,0.0011200571898370981,0.0004232516512274742,0.648164689540863,3672.510986328125,348.1249084472656,0.309459924697876,348.4344177246094,11.4799222946167,1.5783218145370483,0.24280491471290588,0.10082342475652695,0.008028572425246239,0.3755793571472168,5.0,0.0032216310501098633,0.007256487384438515,-28008.224609375,0.008028572425246239,-1.6603116819169372e-05,3.470377123448998e-07,0.6335843205451965,0.0,3.0
